-2.775E-05	-5.396E-05
-2.775E-05	-5.396E-05
-2.775E-05	-5.396E-05
-2.775E-05	-5.396E-05
-2.775E-05	-5.396E-05
-6.232E-07	-0.0001047
0.0001614	-0.000459
0.001	-0.001
0.001	-0.003
0.002	-0.005
0.003	-0.009
0.005	-0.014
0.007	-0.019
0.01	-0.027
0.013	-0.035
0.016	-0.044
0.018	-0.055
0.021	-0.066
0.023	-0.077
0.025	-0.089
0.026	-0.101
0.027	-0.112
0.027	-0.123
0.026	-0.134
0.024	-0.145
0.021	-0.155
0.017	-0.164
0.011	-0.173
0.004	-0.18
-0.005	-0.186
-0.014	-0.191
-0.025	-0.193
-0.037	-0.193
-0.049	-0.19
-0.062	-0.184
-0.076	-0.175
-0.09	-0.163
-0.104	-0.148
-0.118	-0.131
-0.131	-0.111
-0.144	-0.089
-0.156	-0.066
-0.166	-0.042
-0.176	-0.019
-0.184	0.005
-0.191	0.026
-0.196	0.046
-0.201	0.064
-0.203	0.078
-0.204	0.09
-0.204	0.098
-0.202	0.104
-0.199	0.107
-0.195	0.107
-0.189	0.105
-0.182	0.102
-0.174	0.096
-0.165	0.089
-0.156	0.081
-0.145	0.072
-0.134	0.062
-0.123	0.051
-0.112	0.04
-0.101	0.029
-0.089	0.019
-0.077	0.009
-0.066	0.001
-0.054	-0.006
-0.042	-0.01
-0.03	-0.012
-0.018	-0.012
-0.006	-0.007
0.005	0.0001508
0.015	0.011
0.025	0.027
0.033	0.045
0.04	0.067
0.046	0.092
0.05	0.119
0.054	0.148
0.057	0.177
0.059	0.206
0.062	0.234
0.065	0.259
0.07	0.281
0.076	0.298
0.085	0.311
0.095	0.318
0.109	0.319
0.125	0.314
0.143	0.303
0.163	0.286
0.185	0.264
0.208	0.237
0.231	0.206
0.255	0.172
0.279	0.136
0.301	0.1
0.323	0.063
0.342	0.029
0.358	-0.003
0.371	-0.032
0.381	-0.055
0.387	-0.074
0.388	-0.088
0.385	-0.096
0.377	-0.098
0.365	-0.096
0.348	-0.089
0.327	-0.078
0.303	-0.064
0.275	-0.048
0.245	-0.031
0.213	-0.014
0.179	0.002
0.145	0.017
0.112	0.028
0.08	0.037
0.049	0.042
0.021	0.043
-0.004	0.042
-0.025	0.037
-0.043	0.03
-0.056	0.021
-0.066	0.009
-0.071	-0.004
-0.073	-0.018
-0.072	-0.034
-0.068	-0.051
-0.062	-0.07
-0.055	-0.089
-0.047	-0.111
-0.039	-0.134
-0.032	-0.158
-0.026	-0.184
-0.022	-0.212
-0.019	-0.241
-0.019	-0.272
-0.022	-0.303
-0.027	-0.335
-0.036	-0.367
-0.047	-0.398
-0.062	-0.428
-0.078	-0.455
-0.097	-0.478
-0.116	-0.498
-0.137	-0.513
-0.158	-0.521
-0.179	-0.523
-0.198	-0.518
-0.215	-0.505
-0.23	-0.485
-0.242	-0.457
-0.251	-0.422
-0.256	-0.38
-0.257	-0.332
-0.253	-0.281
-0.244	-0.225
-0.231	-0.167
-0.214	-0.108
-0.192	-0.049
-0.167	0.009
-0.138	0.065
-0.107	0.117
-0.073	0.166
-0.038	0.21
-0.002	0.249
0.034	0.282
0.07	0.31
0.104	0.332
0.136	0.348
0.165	0.358
0.19	0.364
0.212	0.364
0.229	0.359
0.242	0.351
0.249	0.339
0.251	0.324
0.248	0.306
0.24	0.287
0.227	0.267
0.21	0.245
0.189	0.224
0.165	0.203
0.14	0.183
0.114	0.165
0.089	0.15
0.064	0.137
0.042	0.127
0.023	0.121
0.007	0.12
-0.005	0.122
-0.012	0.129
-0.014	0.14
-0.013	0.155
-0.007	0.174
0.002	0.196
0.013	0.22
0.027	0.247
0.043	0.274
0.059	0.302
0.076	0.329
0.092	0.355
0.107	0.378
0.122	0.398
0.134	0.415
0.145	0.429
0.154	0.438
0.16	0.444
0.165	0.446
0.168	0.445
0.169	0.441
0.168	0.434
0.164	0.425
0.159	0.415
0.152	0.403
0.142	0.39
0.131	0.376
0.118	0.361
0.103	0.346
0.086	0.33
0.068	0.314
0.049	0.297
0.028	0.28
0.008	0.262
-0.013	0.243
-0.033	0.223
-0.053	0.201
-0.072	0.177
-0.088	0.15
-0.103	0.121
-0.116	0.088
-0.126	0.053
-0.133	0.015
-0.137	-0.026
-0.138	-0.069
-0.137	-0.114
-0.133	-0.16
-0.127	-0.206
-0.118	-0.251
-0.109	-0.294
-0.098	-0.334
-0.087	-0.37
-0.075	-0.4
-0.063	-0.425
