-2.775E-05	-5.396E-05
-2.775E-05	-5.396E-05
0.002	-5.42E-05
0.021	0.015
0.082	0.112
0.18	0.318
0.268	0.526
0.305	0.697
0.289	0.827
0.248	0.84
0.201	0.839
0.15	1.023
0.107	1.308
0.087	1.448
0.065	1.442
-0.005	1.416
-0.127	1.306
-0.259	1.095
-0.359	0.877
-0.403	0.599
-0.389	0.165
-0.327	-0.35
-0.243	-0.798
-0.171	-1.146
-0.132	-1.455
-0.122	-1.784
-0.122	-2.148
-0.103	-2.514
-0.031	-2.857
0.086	-3.16
0.204	-3.34
0.298	-3.327
0.349	-3.154
0.336	-2.817
0.266	-2.296
0.174	-1.709
0.081	-1.2
-0.003	-0.831
-0.056	-0.565
-0.076	-0.277
-0.109	0.101
-0.203	0.488
-0.355	0.808
-0.502	1.109
-0.565	1.426
-0.517	1.702
-0.385	1.903
-0.2	1.986
0.013	1.893
0.21	1.678
0.36	1.426
0.465	1.14
0.545	0.867
0.616	0.642
0.671	0.37
0.683	0.0001451
0.653	-0.389
0.601	-0.715
0.517	-0.933
0.361	-1.059
0.119	-1.178
-0.188	-1.343
-0.515	-1.488
-0.806	-1.513
-1.015	-1.387
-1.125	-1.131
-1.133	-0.827
-1.067	-0.595
-0.985	-0.453
-0.918	-0.291
-0.835	-0.044
-0.692	0.239
-0.473	0.499
-0.18	0.723
0.159	0.865
0.5	0.897
0.805	0.887
1.044	0.863
1.198	0.772
1.266	0.607
1.261	0.478
1.191	0.486
1.06	0.559
0.873	0.522
0.654	0.323
0.435	-0.01
0.229	-0.524
0.018	-1.194
-0.22	-1.795
-0.492	-2.2
-0.77	-2.504
-1.004	-2.793
-1.139	-3.042
-1.147	-3.228
-1.049	-3.368
-0.895	-3.487
-0.723	-3.574
-0.565	-3.545
-0.438	-3.324
-0.335	-2.934
-0.239	-2.431
-0.159	-1.832
-0.102	-1.157
-0.042	-0.484
0.061	0.147
0.204	0.778
0.354	1.425
0.473	2.04
0.534	2.65
0.525	3.332
0.46	4.098
0.367	4.86
0.29	5.437
0.285	5.703
0.37	5.688
0.491	5.368
0.578	4.662
0.592	3.676
0.525	2.655
0.397	1.756
0.262	1.029
0.172	0.522
0.157	0.243
0.214	0.064
0.318	-0.199
0.422	-0.667
0.474	-1.321
0.453	-2.009
0.378	-2.632
0.274	-3.235
0.153	-3.825
0.048	-4.256
-0.0001955	-4.372
0.002	-4.198
-0.0003328	-3.823
-0.052	-3.188
-0.173	-2.297
-0.373	-1.365
-0.623	-0.586
-0.861	0.013
-1.032	0.525
-1.118	1.033
-1.125	1.566
-1.068	2.177
-0.957	2.929
-0.794	3.763
-0.595	4.496
-0.386	4.993
-0.178	5.263
0.033	5.358
0.248	5.27
0.446	4.951
0.58	4.391
0.616	3.606
0.57	2.656
0.498	1.729
0.428	0.998
0.35	0.445
0.256	0.092
0.162	0.064
0.083	0.287
0.032	0.526
0.018	0.623
0.025	0.549
0.03	0.324
0.028	-0.071
0.015	-0.5
-0.013	-0.719
-0.05	-0.676
-0.07	-0.413
-0.052	0.045
-0.02	0.651
-0.019	1.327
-0.054	1.911
-0.101	2.24
-0.142	2.257
-0.151	1.995
-0.1	1.557
-0.003	1.087
0.095	0.745
0.17	0.653
0.231	0.834
0.281	1.21
0.31	1.591
0.316	1.758
0.287	1.649
0.204	1.383
0.075	1.045
-0.057	0.644
-0.16	0.289
-0.23	0.14
-0.295	0.24
-0.384	0.553
-0.493	1.029
-0.6	1.589
-0.691	2.111
-0.727	2.459
-0.673	2.555
-0.554	2.409
-0.422	2.083
-0.292	1.667
-0.16	1.309
-0.047	1.107
0.01	0.999
0.01	0.903
-0.006	0.803
-0.021	0.68
-0.038	0.527
-0.061	0.399
-0.093	0.345
-0.137	0.321
-0.211	0.296
-0.334	0.309
-0.472	0.328
-0.548	0.449
-0.529	0.871
-0.442	1.477
-0.296	2.095
-0.098	2.757
0.096	3.418
0.242	3.948
0.364	4.353
0.476	4.694
0.54	4.906
0.544	4.944
0.525	4.882
0.49	4.699
0.42	4.345
0.319	3.899
0.194	3.368
0.025	2.658
-0.188	1.795
-0.398	0.899
-0.567	0.023
-0.68	-0.816
-0.73	-1.596
-0.73	-2.279
-0.714	-2.717
-0.692	-2.824
-0.637	-2.758
-0.549	-2.61
-0.442	-2.311
-0.307	-1.943
-0.153	-1.626
-0.031	-1.26
0.025	-0.718
0.011	-0.095
-0.064	0.537
-0.15	1.243
