-2.772E-05	-5.352E-05
-2.772E-05	-5.356E-05
-2.772E-05	-0.0001152
8.768E-06	-0.001
0.0002483	-0.003
0.001	-0.007
0.001	-0.012
0.002	-0.015
0.002	-0.016
0.002	-0.013
0.004	-0.008
0.006	-0.004
0.008	-0.003
0.011	-0.003
0.014	-0.002
0.017	0.002
0.018	0.01
0.019	0.017
0.018	0.02
0.016	0.019
0.013	0.014
0.011	0.005
0.009	-0.007
0.009	-0.02
0.009	-0.033
0.008	-0.043
0.007	-0.049
0.005	-0.051
0.003	-0.052
-8.181E-05	-0.052
-0.003	-0.051
-0.006	-0.047
-0.008	-0.04
-0.01	-0.031
-0.012	-0.021
-0.014	-0.012
-0.018	-0.002
-0.021	0.007
-0.024	0.013
-0.027	0.018
-0.03	0.021
-0.031	0.021
-0.031	0.022
-0.031	0.022
-0.03	0.024
-0.029	0.026
-0.028	0.029
-0.026	0.033
-0.025	0.039
-0.024	0.047
-0.024	0.058
-0.022	0.071
-0.021	0.084
-0.019	0.095
-0.016	0.105
-0.013	0.113
-0.01	0.121
-0.006	0.129
-0.003	0.136
0.0004125	0.14
0.004	0.142
0.007	0.141
0.011	0.137
0.013	0.129
0.016	0.116
0.017	0.099
0.018	0.083
0.019	0.067
0.019	0.051
0.017	0.035
0.015	0.018
0.011	0.003
0.007	-0.011
0.002	-0.023
-0.002	-0.031
-0.005	-0.037
-0.008	-0.042
-0.009	-0.046
-0.01	-0.049
-0.011	-0.052
-0.012	-0.058
-0.013	-0.064
-0.016	-0.07
-0.019	-0.074
-0.024	-0.077
-0.029	-0.079
-0.033	-0.084
-0.036	-0.09
-0.039	-0.097
-0.041	-0.104
-0.043	-0.109
-0.043	-0.115
-0.042	-0.118
-0.038	-0.119
-0.033	-0.116
-0.028	-0.107
-0.022	-0.094
-0.016	-0.078
-0.009	-0.062
-0.003	-0.046
0.003	-0.03
0.009	-0.013
0.014	0.004
0.02	0.02
0.026	0.032
0.032	0.041
0.037	0.044
0.042	0.044
0.047	0.041
0.052	0.036
0.058	0.028
0.064	0.019
0.069	0.01
0.075	0.003
0.079	-0.002
0.083	-0.006
0.083	-0.008
0.081	-0.01
0.076	-0.01
0.069	-0.008
0.062	-0.005
0.055	-0.001
0.048	0.005
0.042	0.009
0.036	0.012
0.032	0.015
0.028	0.017
0.024	0.017
0.02	0.013
0.015	0.003
0.009	-0.011
-0.0001998	-0.029
-0.011	-0.048
-0.022	-0.068
-0.033	-0.085
-0.044	-0.098
-0.053	-0.109
-0.06	-0.116
-0.065	-0.121
-0.068	-0.122
-0.071	-0.12
-0.074	-0.117
-0.075	-0.114
-0.075	-0.111
-0.074	-0.107
-0.072	-0.101
-0.068	-0.093
-0.063	-0.083
-0.057	-0.074
-0.049	-0.068
-0.041	-0.063
-0.033	-0.058
-0.024	-0.053
-0.015	-0.048
-0.007	-0.044
0.002	-0.037
0.01	-0.028
0.017	-0.016
0.024	-0.006
0.031	0.003
0.038	0.011
0.047	0.018
0.056	0.026
0.065	0.036
0.075	0.048
0.085	0.062
0.093	0.079
0.1	0.098
0.105	0.117
0.108	0.133
0.107	0.146
0.104	0.155
0.098	0.162
0.089	0.166
0.079	0.165
0.067	0.161
0.056	0.155
0.044	0.148
0.034	0.14
0.024	0.129
0.015	0.114
0.007	0.096
-0.003	0.079
-0.013	0.062
-0.022	0.043
-0.031	0.022
-0.039	-0.001
-0.047	-0.022
-0.054	-0.041
-0.061	-0.06
-0.067	-0.08
-0.072	-0.099
-0.077	-0.116
-0.082	-0.128
-0.085	-0.136
-0.087	-0.141
-0.087	-0.145
-0.085	-0.147
-0.081	-0.148
-0.075	-0.146
-0.067	-0.143
-0.058	-0.139
-0.047	-0.137
-0.036	-0.137
-0.024	-0.138
-0.012	-0.138
-0.002	-0.137
0.006	-0.132
0.012	-0.124
0.017	-0.111
0.02	-0.096
0.024	-0.078
0.026	-0.06
0.028	-0.041
0.03	-0.023
0.031	-0.006
0.032	0.009
0.032	0.027
0.032	0.046
0.03	0.068
0.029	0.09
0.027	0.113
0.025	0.136
0.023	0.159
0.02	0.18
0.016	0.197
0.011	0.209
0.004	0.218
-0.003	0.224
-0.011	0.227
-0.018	0.225
-0.025	0.218
-0.032	0.206
-0.037	0.19
-0.041	0.173
-0.043	0.156
-0.043	0.138
-0.041	0.118
-0.037	0.098
-0.033	0.078
-0.029	0.059
-0.026	0.043
-0.024	0.03
-0.022	0.022
-0.021	0.018
-0.018	0.015
-0.015	0.013
-0.01	0.01
-0.003	0.006
0.003	0.001
0.01	-0.004
0.016	-0.01
0.022	-0.018
0.028	-0.03
0.033	-0.049
0.037	-0.074
0.039	-0.103
0.039	-0.13
0.038	-0.152
0.036	-0.168
0.033	-0.177
0.028	-0.178
0.023	-0.172
0.018	-0.159
0.013	-0.14
0.008	-0.116
0.004	-0.088
0.001	-0.057
-0.001	-0.024
-0.002	0.008
-0.004	0.038
-0.007	0.065
-0.011	0.089
-0.015	0.11
-0.02	0.126
-0.024	0.137
-0.028	0.143
-0.032	0.144
-0.036	0.141
-0.039	0.135
-0.04	0.128
-0.04	0.123
-0.039	0.121
-0.036	0.12
-0.033	0.12
-0.029	0.121
-0.025	0.124
-0.021	0.13
-0.016	0.136
-0.011	0.143
-0.006	0.15
-0.001	0.156
0.005	0.16
0.01	0.161
0.016	0.154
0.02	0.14
0.024	0.117
0.025	0.09
0.026	0.06
0.025	0.026
0.024	-0.012
0.023	-0.053
0.022	-0.097
0.021	-0.141
0.02	-0.186
0.017	-0.228
0.014	-0.263
0.012	-0.289
0.009	-0.306
0.005	-0.317
0.001	-0.322
-0.004	-0.321
-0.009	-0.311
-0.014	-0.294
-0.019	-0.275
-0.024	-0.256
-0.028	-0.239
-0.031	-0.223
-0.033	-0.208
-0.035	-0.194
-0.035	-0.181
-0.036	-0.17
-0.036	-0.162
-0.036	-0.155
-0.036	-0.146
-0.035	-0.135
-0.034	-0.12
-0.032	-0.101
-0.03	-0.081
-0.028	-0.057
-0.025	-0.027
-0.021	0.011
-0.018	0.056
-0.013	0.102
-0.009	0.145
-0.004	0.184
0.002	0.221
0.008	0.257
0.015	0.292
0.022	0.325
0.028	0.356
0.034	0.383
0.038	0.402
0.041	0.411
0.043	0.41
0.043	0.399
0.042	0.379
0.042	0.353
0.042	0.322
0.042	0.29
0.042	0.257
0.04	0.225
0.038	0.193
0.037	0.162
0.036	0.131
0.036	0.103
0.036	0.077
0.037	0.053
0.037	0.029
0.037	0.007
0.036	-0.013
0.034	-0.03
0.031	-0.047
0.027	-0.064
0.022	-0.081
0.017	-0.1
0.012	-0.122
0.006	-0.148
-7.748E-05	-0.177
-0.005	-0.208
-0.01	-0.24
-0.014	-0.273
-0.017	-0.306
-0.02	-0.336
-0.022	-0.359
-0.023	-0.373
-0.024	-0.379
-0.024	-0.378
-0.023	-0.369
-0.022	-0.352
-0.021	-0.326
-0.019	-0.293
-0.018	-0.257
-0.016	-0.22
-0.014	-0.184
-0.01	-0.148
-0.005	-0.116
-0.0003728	-0.085
0.005	-0.058
0.011	-0.033
0.017	-0.012
0.023	0.006
0.029	0.019
0.036	0.029
0.041	0.037
0.045	0.045
0.047	0.054
0.047	0.067
0.046	0.084
0.044	0.103
0.042	0.124
0.04	0.146
0.038	0.17
0.037	0.194
0.035	0.216
0.033	0.233
0.03	0.247
0.027	0.256
0.025	0.26
0.023	0.256
0.021	0.243
0.019	0.222
0.017	0.195
0.015	0.164
0.012	0.131
0.007	0.099
0.0003175	0.069
-0.007	0.042
-0.014	0.017
-0.02	-0.005
-0.025	-0.028
-0.029	-0.051
-0.032	-0.075
-0.035	-0.096
-0.038	-0.113
-0.04	-0.126
-0.042	-0.136
-0.044	-0.144
-0.044	-0.15
-0.043	-0.153
-0.041	-0.154
-0.038	-0.153
-0.034	-0.151
-0.03	-0.149
-0.028	-0.148
-0.026	-0.146
-0.025	-0.144
-0.025	-0.14
-0.024	-0.136
-0.023	-0.128
-0.021	-0.116
-0.02	-0.098
-0.017	-0.074
-0.014	-0.046
-0.011	-0.016
-0.009	0.015
-0.007	0.047
-0.006	0.081
-0.006	0.114
-0.007	0.147
-0.008	0.177
-0.009	0.201
-0.009	0.22
-0.009	0.231
-0.008	0.234
-0.008	0.232
-0.008	0.227
-0.009	0.222
-0.009	0.217
-0.009	0.211
-0.009	0.205
-0.009	0.197
-0.01	0.186
-0.01	0.173
-0.011	0.158
-0.011	0.145
-0.01	0.135
-0.009	0.127
-0.007	0.116
-0.004	0.101
-8.649E-05	0.083
0.004	0.06
0.008	0.035
0.01	0.006
0.011	-0.026
0.01	-0.06
0.009	-0.094
0.007	-0.128
0.005	-0.161
0.001	-0.192
-0.001	-0.22
-0.004	-0.245
-0.007	-0.263
-0.01	-0.273
-0.012	-0.277
-0.013	-0.278
-0.013	-0.279
-0.013	-0.284
-0.012	-0.288
-0.011	-0.288
-0.01	-0.282
-0.009	-0.269
-0.006	-0.25
-0.003	-0.228
0.0004464	-0.204
0.004	-0.178
0.008	-0.151
0.012	-0.123
0.016	-0.096
0.02	-0.068
0.023	-0.041
0.026	-0.015
0.028	0.007
0.03	0.023
0.032	0.034
0.035	0.041
0.037	0.049
0.038	0.061
0.037	0.079
0.035	0.103
0.033	0.13
0.03	0.16
0.026	0.191
0.021	0.222
0.014	0.251
0.007	0.276
-7.234E-05	0.293
-0.006	0.3
-0.011	0.298
-0.014	0.287
-0.016	0.27
-0.018	0.246
-0.019	0.215
-0.02	0.178
-0.021	0.135
-0.023	0.089
-0.025	0.041
-0.028	-0.004
-0.032	-0.044
-0.035	-0.076
-0.037	-0.101
-0.036	-0.122
-0.034	-0.139
-0.028	-0.152
-0.021	-0.162
-0.013	-0.167
-0.003	-0.169
0.007	-0.169
0.018	-0.168
0.028	-0.169
0.037	-0.171
0.044	-0.176
0.049	-0.18
0.052	-0.184
0.053	-0.185
0.052	-0.186
0.05	-0.186
0.047	-0.187
0.044	-0.187
0.042	-0.185
0.04	-0.18
0.038	-0.172
0.037	-0.158
0.036	-0.138
0.035	-0.111
0.032	-0.08
0.029	-0.044
0.024	-0.006
0.018	0.034
0.01	0.075
0.0003055	0.113
-0.011	0.148
-0.022	0.18
-0.034	0.209
