	0.044	-0.0001
	0.044	-0.0001
	0.044	-0.0001
	0.044	-0.0001
	0.044	-0.0001
	0.044	0.0023
	0.044	0.0185
	0.043	0.0598
	0.043	0.1298
	0.042	0.2386
	0.04	0.3956
	0.039	0.6025
	0.037	0.8648
	0.034	1.1807
	0.031	1.5456
	0.028	1.9546
	0.024	2.4002
	0.02	2.8684
	0.016	3.3517
	0.012	3.843
	0.008	4.3283
	0.004	4.8005
	0.0004819	5.2554
	-0.003	5.6889
	-0.006	6.0967
	-0.01	6.4715
	-0.012	6.8005
	-0.015	7.0765
	-0.016	7.2864
	-0.018	7.4159
	-0.018	7.4523
	-0.018	7.379
	-0.016	7.1712
	-0.014	6.8295
	-0.01	6.3493
	-0.005	5.7275
	0.001	4.9649
	0.008	4.073
	0.016	3.0668
	0.025	1.9624
	0.034	0.7784
	0.044	-0.4563
	0.054	-1.7104
	0.064	-2.9507
	0.074	-4.1381
	0.083	-5.2395
	0.091	-6.2186
	0.098	-7.0486
	0.104	-7.7103
	0.108	-8.1964
	0.111	-8.504
	0.112	-8.6326
	0.112	-8.5838
	0.111	-8.3618
	0.108	-7.9757
	0.104	-7.4434
	0.099	-6.7782
	0.093	-5.9927
	0.086	-5.1014
	0.079	-4.1182
	0.071	-3.0516
	0.062	-1.9184
	0.053	-0.7391
	0.043	0.4653
	0.034	1.6739
	0.024	2.8637
	0.015	4.0027
	0.006	5.0605
	-0.001	6.015
	-0.008	6.8392
	-0.014	7.4995
	-0.018	7.9699
	-0.021	8.2408
	-0.022	8.2953
	-0.021	8.1215
	-0.019	7.7201
	-0.015	7.0943
	-0.009	6.2532
	-0.001	5.2117
	0.008	3.9999
	0.018	2.6618
	0.028	1.2447
	0.039	-0.2039
	0.05	-1.6368
	0.06	-3.0079
	0.069	-4.2742
	0.077	-5.401
	0.084	-6.3513
	0.09	-7.0992
	0.094	-7.6331
	0.096	-7.9455
	0.096	-8.034
	0.095	-7.9074
	0.092	-7.5815
	0.088	-7.0835
	0.083	-6.4516
	0.077	-5.7406
	0.071	-4.9703
	0.065	-4.1859
	0.059	-3.4263
	0.054	-2.7352
	0.05	-2.148
	0.047	-1.6953
	0.045	-1.3946
	0.045	-1.2524
	0.046	-1.2767
	0.049	-1.458
	0.052	-1.7813
	0.057	-2.2283
	0.063	-2.7746
	0.069	-3.3886
	0.075	-4.0287
	0.081	-4.6576
	0.087	-5.2337
	0.092	-5.7232
	0.096	-6.096
	0.098	-6.3256
	0.1	-6.3986
	0.1	-6.3143
	0.098	-6.0779
	0.096	-5.705
	0.092	-5.2143
	0.087	-4.6257
	0.082	-3.9595
	0.076	-3.2375
	0.07	-2.4795
	0.063	-1.6961
	0.057	-0.8961
	0.05	-0.0863
	0.043	0.7355
	0.035	1.5755
	0.028	2.4462
	0.02	3.3524
	0.011	4.2965
	0.003	5.2809
	-0.006	6.3081
	-0.016	7.3811
	-0.025	8.5
	-0.035	9.6556
	-0.046	10.8337
	-0.056	12.0109
	-0.066	13.1597
	-0.075	14.2445
	-0.083	15.2289
	-0.091	16.0766
	-0.096	16.7439
	-0.1	17.1881
	-0.102	17.3697
	-0.101	17.2533
	-0.098	16.8094
	-0.091	16.0234
	-0.082	14.8899
	-0.07	13.4167
	-0.055	11.6202
	-0.038	9.5316
	-0.019	7.1967
	0.002	4.6654
	0.024	1.989
	0.047	-0.778
	0.071	-3.5715
	0.094	-6.3274
	0.116	-8.9906
	0.137	-11.5028
	0.157	-13.8159
	0.174	-15.8877
	0.19	-17.6795
	0.203	-19.1597
	0.213	-20.3082
	0.22	-21.1059
	0.225	-21.5467
	0.226	-21.6302
	0.225	-21.3546
	0.22	-20.731
	0.213	-19.7757
	0.203	-18.5032
	0.191	-16.94
	0.176	-15.1169
	0.16	-13.059
	0.141	-10.7943
	0.121	-8.361
	0.1	-5.7919
	0.078	-3.1191
	0.055	-0.3777
	0.031	2.3876
	0.008	5.1303
	-0.015	7.8056
	-0.038	10.3706
